ROC_AUC,PR_AUC_active,PR_AUC_inactive,MCC,BalancedAcc,Recall_active,Recall_inactive,Precision_active,Precision_inactive,Brier,threshold,TN,FP,FN,TP,model,fold,split
0.8478108700069997,0.9900052709315691,0.34529116308984414,0.3225517697149091,0.6505633707408495,0.972768532526475,0.3283582089552239,0.966190833959429,0.3793103448275862,0.048158208817977444,0.5,22,45,36,1286,LogisticRegression_balanced,5,Test
0.9997763703865472,0.9999890549268461,0.9908613236071931,0.9418827315128074,0.9969473684210526,0.9938947368421053,1.0,1.0,0.8925925925925926,0.005674306282871788,0.5,241,0,29,4721,LogisticRegression_balanced,6,Train
0.9873737373737375,0.999326632893974,0.8887304812942298,0.7607916351651387,0.8998316498316499,0.9848484848484849,0.8148148148148148,0.9904761904761905,0.7333333333333333,0.018292150582115915,0.5,22,5,8,520,LogisticRegression_balanced,6,Validation
0.8443448416013729,0.9896307760144127,0.342219950185595,0.2992467733485999,0.6419660396956217,0.970499243570348,0.31343283582089554,0.9653875094055681,0.35,0.048564057275828576,0.5,21,46,39,1283,LogisticRegression_balanced,6,Test
0.9999565028273162,0.9999977869223784,0.9991511545416977,0.9439347782008437,0.9970526315789474,0.9941052631578947,1.0,1.0,0.8962962962962963,0.006148201987099996,0.5,242,0,28,4722,LogisticRegression_balanced,7,Train
0.9977418414918415,0.9998931998878939,0.8828841967574533,0.8545143680446837,0.9914772727272727,0.9829545454545454,1.0,1.0,0.7428571428571429,0.012885871339388531,0.5,26,0,9,519,LogisticRegression_balanced,7,Validation
0.8486689096123016,0.9902157727881131,0.34951069410965224,0.316030778923783,0.6557567683518866,0.9682299546142209,0.34328358208955223,0.9667673716012085,0.35384615384615387,0.049074599466959405,0.5,23,44,42,1280,LogisticRegression_balanced,7,Test
0.9998860374075685,0.9999943091590433,0.9971337774624542,0.9552073348920531,0.9976842105263157,0.9953684210526316,1.0,1.0,0.9166666666666666,0.005328379125235683,0.5,242,0,22,4728,LogisticRegression_balanced,8,Train
0.9495192307692308,0.9969459510155309,0.7460434961506608,0.7074105180965317,0.8404720279720279,0.9886363636363636,0.6923076923076923,0.9849056603773585,0.75,0.022904222110725125,0.5,18,8,6,522,LogisticRegression_balanced,8,Validation
0.847754420032967,0.9900597839172847,0.3495430356880429,0.31258063693851046,0.6434788989997065,0.9735249621785174,0.31343283582089554,0.9654913728432108,0.375,0.048065089376999034,0.5,21,46,35,1287,LogisticRegression_balanced,8,Test
0.9997685571327635,0.999988684765245,0.9898405886141474,0.940044387569028,0.9968427699431699,0.9936855398863397,1.0,1.0,0.8892988929889298,0.005872776779032686,0.5,241,0,30,4721,LogisticRegression_balanced,9,Train
0.9766673694567433,0.9986642147651317,0.8531760542627675,0.8125105814068421,0.9202333263054325,0.9886148007590133,0.8518518518518519,0.9923809523809524,0.7931034482758621,0.01639229516339595,0.5,23,4,6,521,LogisticRegression_balanced,9,Validation
0.8349289859326665,0.988828082099785,0.3282213205481289,0.29190915210392204,0.6293099555174204,0.9750378214826021,0.2835820895522388,0.9640987284966342,0.36538461538461536,0.04760453129449978,0.5,19,48,33,1289,LogisticRegression_balanced,9,Test
0.9997737973486255,0.9999889251193593,0.9908184990473913,0.941883340412375,0.9969480109450641,0.9938960218901284,1.0,1.0,0.8925925925925926,0.0058353316207413325,0.5,241,0,29,4722,LogisticRegression_balanced,10,Train
0.9802515988474243,0.9989047656145398,0.8605315112943139,0.7337813824844085,0.9145407266849392,0.9772296015180265,0.8518518518518519,0.9922928709055877,0.6571428571428571,0.02170902718581478,0.5,23,4,12,515,LogisticRegression_balanced,10,Validation
